"RA_anom","1_Nao Obrigatoria_Aprovado","1_Nao Obrigatoria_Desistencia","1_Nao Obrigatoria_Reprovado","1_Obrigatória_Aprovado","1_Obrigatória_Desistencia","1_Obrigatória_Reprovado","2_Nao Obrigatoria_Aprovado","2_Nao Obrigatoria_Desistencia","2_Nao Obrigatoria_Reprovado","2_Obrigatória_Aprovado","2_Obrigatória_Desistencia","2_Obrigatória_Reprovado","3_Nao Obrigatoria_Aprovado","3_Nao Obrigatoria_Desistencia","3_Nao Obrigatoria_Reprovado","3_Obrigatória_Aprovado","3_Obrigatória_Desistencia","3_Obrigatória_Reprovado","4_Nao Obrigatoria_Aprovado","4_Nao Obrigatoria_Desistencia","4_Nao Obrigatoria_Reprovado","4_Obrigatória_Aprovado","4_Obrigatória_Desistencia","4_Obrigatória_Reprovado","5_Nao Obrigatoria_Aprovado","5_Nao Obrigatoria_Desistencia","5_Nao Obrigatoria_Reprovado","5_Obrigatória_Aprovado","5_Obrigatória_Desistencia","5_Obrigatória_Reprovado","6_Nao Obrigatoria_Aprovado","6_Nao Obrigatoria_Desistencia","6_Nao Obrigatoria_Reprovado","6_Obrigatória_Aprovado","6_Obrigatória_Desistencia","6_Obrigatória_Reprovado","7_Nao Obrigatoria_Aprovado","7_Nao Obrigatoria_Desistencia","7_Nao Obrigatoria_Reprovado","7_Obrigatória_Aprovado","7_Obrigatória_Desistencia","7_Obrigatória_Reprovado","8_Nao Obrigatoria_Aprovado","8_Nao Obrigatoria_Desistencia","8_Nao Obrigatoria_Reprovado","8_Obrigatória_Aprovado","8_Obrigatória_Desistencia","8_Obrigatória_Reprovado","9_Nao Obrigatoria_Aprovado","9_Nao Obrigatoria_Desistencia","9_Nao Obrigatoria_Reprovado","9_Obrigatória_Aprovado","9_Obrigatória_Desistencia","9_Obrigatória_Reprovado","10_Nao Obrigatoria_Aprovado","10_Nao Obrigatoria_Desistencia","10_Nao Obrigatoria_Reprovado","10_Obrigatória_Aprovado","10_Obrigatória_Desistencia","10_Obrigatória_Reprovado","11_Nao Obrigatoria_Aprovado","11_Nao Obrigatoria_Desistencia","11_Nao Obrigatoria_Reprovado","11_Obrigatória_Aprovado","11_Obrigatória_Desistencia","11_Obrigatória_Reprovado","12_Nao Obrigatoria_Aprovado","12_Nao Obrigatoria_Desistencia","12_Nao Obrigatoria_Reprovado","12_Obrigatória_Aprovado","12_Obrigatória_Desistencia","12_Obrigatória_Reprovado","13_Nao Obrigatoria_Aprovado","13_Nao Obrigatoria_Desistencia","13_Nao Obrigatoria_Reprovado","13_Obrigatória_Aprovado","13_Obrigatória_Desistencia","13_Obrigatória_Reprovado","14_Nao Obrigatoria_Aprovado","14_Nao Obrigatoria_Desistencia","14_Nao Obrigatoria_Reprovado","14_Obrigatória_Aprovado","14_Obrigatória_Reprovado","15_Nao Obrigatoria_Aprovado","15_Nao Obrigatoria_Desistencia","15_Nao Obrigatoria_Reprovado","15_Obrigatória_Aprovado","15_Obrigatória_Reprovado","16_Nao Obrigatoria_Aprovado","16_Nao Obrigatoria_Desistencia","16_Nao Obrigatoria_Reprovado","16_Obrigatória_Aprovado","17_Nao Obrigatoria_Aprovado","17_Nao Obrigatoria_Desistencia","17_Nao Obrigatoria_Reprovado","17_Obrigatória_Aprovado","17_Obrigatória_Reprovado","18_Nao Obrigatoria_Aprovado","18_Obrigatória_Aprovado","DESCRICAOEGRESSO","PAAIS","SEXO","ESTADOCIVIL","TIPOFORMACAOANTERIOR","NATUREZAESCOLAANTERIOR","DTNASC","NOTAVESTIBULAR","CR","ras","Censura"
"dd61eb27",1,1,0,2,0,2,2,0,0,1,0,2,0,0,0,3,2,0,3,0,0,2,0,2,2,0,0,3,0,1,1,0,1,1,1,2,1,1,0,1,0,1,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S"," ","(null)","9/16/1986",568,"0.5193","dd61eb27",1
"dd7c2b30",0,1,0,2,1,5,0,0,0,3,2,1,0,0,0,1,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Tecnico Particular","4/8/1987",462.7,"0.3323","dd7c2b30",1
"dd87ff7c",0,0,0,5,0,0,0,0,0,3,0,2,1,1,0,4,0,0,1,0,0,2,0,2,2,0,0,2,0,0,1,0,0,2,0,1,2,1,0,1,0,1,2,0,0,2,0,0,1,1,0,2,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","4/29/1988",438.43,"0.6067","dd87ff7c",0
"dd8953f3",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"F","S","S","2º Grau Particular","5/17/1991",438,"0.0340","dd8953f3",1
"de417784",0,0,0,5,0,1,1,0,0,0,1,3,0,0,0,3,0,2,0,0,0,1,0,4,1,0,0,3,0,1,0,1,0,4,0,0,2,0,1,4,0,0,3,2,0,3,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","10/2/1987",518.89,"0.5258","de417784",0
"de5ead07",0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,4,0,0,2,1,0,2,0,0,2,1,0,2,0,0,0,1,1,3,0,1,3,0,1,1,0,0,3,1,1,1,0,0,2,0,1,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","6/10/1982",558.49,"0.6717","de5ead07",0
"deaf79e5",0,0,0,4,0,2,0,0,0,4,0,1,1,0,0,2,0,1,1,0,0,3,0,1,2,2,0,1,0,0,1,0,1,3,0,0,2,0,0,3,0,0,3,1,0,3,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","(null)","3/31/1987",482.06,"0.6481","deaf79e5",0
"deb9152a",0,0,0,5,0,1,1,0,0,4,0,0,0,0,0,4,0,1,1,0,0,3,0,0,3,1,0,2,0,0,4,0,0,2,0,0,5,0,0,1,0,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","3/4/1983",571.42,"0.7628","deb9152a",0
"deca2e84",0,1,4,2,0,4,1,1,3,2,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","1/18/1975",660.08,"0.3050","deca2e84",1
"ded3a50a",1,0,3,1,0,0,1,0,1,0,0,3,0,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","8/21/1976",623.92,"0.3104","ded3a50a",1
"deead1be",2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",1,"F","S","S","2º Grau Tecnico Publico","11/14/1989",569,"0.2638","deead1be",1
"dfab8602",0,0,0,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S"," ","(null)","4/28/1995",462,"0.4148","dfab8602",1
"dfe45046",0,0,2,3,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,4,0,0,1,2,0,2,0,0,1,1,1,3,0,0,3,1,0,3,0,0,2,0,0,3,0,0,3,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","5/22/1979",628.41,"0.7168","dfe45046",0
"dfef822f",0,0,0,3,1,4,0,1,0,1,1,3,1,1,0,1,0,3,1,2,1,0,0,2,0,0,2,1,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Tecnico Publico","5/7/1993",490,"0.2616","dfef822f",1
"e03c6cc7",0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","G","Superior Publico","11/24/1983",580,"0.9345","e03c6cc7",1
"e0910b4f",0,0,0,5,0,1,0,0,0,2,1,2,0,0,0,3,0,2,1,1,0,2,1,1,2,0,0,1,1,0,0,2,0,1,0,3,3,0,1,1,0,2,3,0,0,2,0,1,4,0,0,1,0,2,0,0,0,2,0,2,0,0,0,1,0,3,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","4/8/1983",570.71,"0.4874","e0910b4f",0
"e0b164ca",0,0,0,4,0,1,0,0,0,4,0,1,0,0,0,4,0,1,1,0,0,3,0,1,2,1,0,1,0,0,0,0,0,3,0,0,2,0,2,3,0,0,2,0,0,3,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","9/17/1986",422.14,"0.6329","e0b164ca",0
"e0ce9e78",0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reingresso",0,"M","S","S","2º Grau Particular","6/27/1974",532.93,"0.0000","e0ce9e78",1
"e1047eca",0,0,0,5,0,0,0,0,0,4,0,1,1,0,0,5,0,1,3,1,0,3,0,0,0,2,0,2,0,0,2,1,0,2,0,1,1,1,0,2,0,0,2,0,0,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","D","S","2º Grau Tecnico Publico","3/19/1983",603.24,"0.6378","e1047eca",0
"e134bc32",1,2,0,4,0,3,0,0,1,8,0,1,3,0,0,5,0,2,2,1,0,1,0,6,1,3,0,5,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","S","S","2º Grau Particular","5/23/1989",446.29,"0.4491","e134bc32",1
"e14df035",1,0,1,4,0,0,1,1,0,3,0,0,1,0,1,3,0,0,1,0,2,3,0,0,1,0,2,1,0,0,1,0,2,2,0,0,3,0,1,1,0,0,0,1,2,1,0,0,0,1,1,4,0,0,2,0,2,1,0,0,2,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","2/22/1975",522.18,"0.5485","e14df035",0
"e17f2859",1,0,2,3,0,1,0,0,3,2,0,0,0,0,4,0,0,0,0,1,4,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Publico","6/15/1978",684.38,"0.2505","e17f2859",1
"e1a3fe54",1,0,3,2,0,1,0,0,1,2,0,0,0,0,3,1,0,0,0,0,3,2,0,0,0,0,1,4,0,0,2,0,0,2,0,0,0,0,3,2,0,0,1,1,0,5,0,0,3,0,1,2,0,0,4,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Particular","10/14/1975",624.61,"0.5105","e1a3fe54",0
"e1e62108",1,0,0,5,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,0,4,0,0,5,1,0,3,0,0,5,0,0,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","C","S","2º Grau Publico","3/11/1977",664.52,"0.7338","e1e62108",0
"e1f54426",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",1,"M","S","S","(null)","6/9/1995",520.7,"-10,000","e1f54426",1
"e222cdd5",0,0,0,1,0,5,0,1,0,2,1,2,0,0,0,4,0,1,1,0,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",1,"F","S","S","2º Grau Tecnico Publico","4/15/1994",501,"0.4225","e222cdd5",1
"e225a011",0,0,0,1,0,7,0,0,0,1,0,2,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"F","S","S","2º Grau Particular","11/11/1987",444,"0.1557","e225a011",1
"e23322d0",0,0,0,5,0,1,0,0,0,1,0,3,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,3,1,0,1,0,0,4,0,0,2,1,1,3,0,1,2,1,5,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","7/30/1986",546.82,"0.6332","e23322d0",0
"e2921d4d",0,0,0,2,0,3,0,0,0,2,0,3,1,0,0,3,0,1,1,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"F","S","S","2º Grau Particular","3/14/1994",472,"0.4060","e2921d4d",1
"e2a746eb",0,0,1,4,0,0,1,0,0,4,0,1,1,0,0,4,0,1,0,1,0,3,0,0,1,1,0,0,0,2,3,0,0,4,0,0,3,0,1,3,0,0,4,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","C","S","2º Grau Publico","10/3/1980",625.42,"0.6394","e2a746eb",0
"e2f0c050",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",1,"M","S","S","(null)","7/15/1993",606.8,"-10,000","e2f0c050",1
"e322071a",0,0,0,3,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",1,"F","S"," ","(null)","1/11/1996",489,"0.4946","e322071a",1
"e34f43f7",0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,0,0,5,0,0,2,0,1,4,0,0,4,1,0,3,0,0,1,0,0,1,0,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","9/13/1992",534,"0.7348","e34f43f7",0
"e367d846",0,0,0,3,0,2,2,0,0,3,1,0,0,1,3,4,0,5,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",1,"M","S","S","2º Grau Tecnico Publico","4/30/1994",459,"0.5585","e367d846",1
"e3a1d49f",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S","S","(null)","4/8/1997",605.2,"-10,000","e3a1d49f",1
"e3c9e722",0,0,0,5,0,1,0,0,0,2,1,2,0,0,0,5,0,1,1,0,0,3,0,0,2,3,0,1,0,0,0,1,0,4,0,0,1,0,2,3,0,0,2,0,0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","9/11/1985",604.34,"0.6131","e3c9e722",0
"e43dcdd2",1,0,4,3,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","12/4/1976",626.83,"0.3277","e43dcdd2",1
"e483567d",0,0,0,5,0,1,0,0,0,3,0,1,0,0,0,4,0,0,2,0,0,3,0,0,1,1,4,2,0,0,0,1,0,5,0,0,3,1,0,2,0,0,4,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","4/4/1991",513,"0.6948","e483567d",0
"e4f94b20",0,0,0,5,0,0,0,0,0,1,2,2,0,0,0,4,0,0,0,0,0,3,0,1,1,2,0,2,0,0,1,1,0,4,0,0,2,2,1,2,0,1,3,0,0,3,0,1,2,1,1,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Particular","3/30/1986",434.72,"0.6348","e4f94b20",0
"e4fbb60c",0,0,0,5,0,0,1,1,0,3,0,0,0,0,0,5,0,0,1,1,0,2,0,0,2,0,1,1,0,0,2,0,0,4,0,0,3,0,1,0,0,0,4,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"F","S","S","2º Grau Publico","10/21/1980",592.56,"0.6905","e4fbb60c",0
"e50360dc",0,0,0,5,0,1,0,0,0,4,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ativo",0,"M","S"," ","(null)","3/14/1996",559,"0.7716","e50360dc",1
"e56e2431",0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"F","S","S","2º Grau Particular","7/12/1993",491,"0.5861","e56e2431",1
"e5bf0fe9",0,0,0,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","2/22/1980",604.13,"0.5976","e5bf0fe9",1
"e5de83ae",0,0,2,3,0,1,0,1,0,4,0,0,0,0,0,5,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0,2,1,1,0,3,3,0,0,2,0,0,4,0,1,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",0,"M","S","S","2º Grau Publico","5/3/1979",645.23,"0.6519","e5de83ae",0
"e61a66c5",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Particular","3/27/1986",467.83,"0.2750","e61a66c5",1
"e645144a",0,0,0,3,0,2,0,0,0,2,0,3,0,0,0,2,0,2,0,0,0,3,1,2,0,0,3,2,0,0,1,0,0,2,0,1,0,0,1,3,0,0,1,1,1,4,0,0,2,1,0,3,0,0,1,1,1,2,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Conclusão",1,"M","S","S","2º Grau Publico","3/1/1988",456.68,"0.5032","e645144a",0
"e6986e31",0,0,1,4,0,5,2,0,0,6,0,3,2,2,0,1,0,5,0,2,0,3,0,4,0,1,1,3,0,2,1,0,1,4,0,2,1,2,1,1,0,1,0,0,1,1,0,3,2,0,0,2,0,1,1,0,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Não Conclusao",0,"M","S","S","2º Grau Tecnico Particular","5/1/1987",505.38,"0.3722","e6986e31",1
